"","x","y","ID","SA"
"380",1650.79763793945,-3993.97194824219,"",""
"381",1672.51393432617,-3991.35180664062,"",""
"382",1660.43391113281,-4002.00087890625,"",""
"383",1648.21049194336,-4010.7681640625,"",""
"384",1650.10960693359,-4021.94516601563,"",""
"385",1673.21773681641,-4024.94880371094,"",""
"386",1658.30299682617,-4036.18474121094,"",""
"387",1670.53409423828,-4054.69382324219,"",""
"388",1663.75494995117,-4067.33881835938,"",""
"389",1662.78977661133,-4085.10124511719,"",""
"390",1649.13623657227,-4093.64067382812,"",""
"391",1660.42104492187,-4136.27722167969,"",""
"392",1672.21251220703,-4157.70983886719,"",""
"393",1649.40611572266,-4168.44523925781,"",""
"394",1668.59990844727,-4176.07780761719,"",""
"395",1673.75832519531,-4195.39580078125,"",""
"396",1659.88927612305,-4193.02883300781,"",""
"397",1662.90297851562,-4205.42687988281,"",""
"398",1642.66058959961,-4201.01958007812,"",""
"399",1646.64496459961,-4215.1765625,"",""
"400",1646.49565429688,-4240.40263671875,"",""
"401",1668.26372680664,-4245.53708496094,"",""
"402",1667.06519775391,-4216.21000976562,"",""
"403",1670.25913085937,-4232.74350585937,"",""
"404",1653.08543701172,-3377.37476806641,"",""
"405",1680.66810302734,-3375.23565673828,"",""
"406",1669.5198425293,-3387.92360839844,"",""
"407",1681.51602783203,-3382.03295898438,"",""
"408",1648.80586547852,-3395.72094726562,"",""
"409",1665.82443847656,-3413.34309082031,"",""
"410",1657.66352539062,-3430.38770751953,"",""
"411",1671.8971862793,-3442.2609375,"",""
"412",1643.71779785156,-3448.28045654297,"",""
"413",1652.30132446289,-3461.32575683594,"",""
"414",1673.05275878906,-3459.94346923828,"",""
"415",1666.40601196289,-3471.25141601562,"",""
"416",1655.33027954102,-3478.44736328125,"",""
"417",1643.74602050781,-3479.96599121094,"",""
"418",1661.10482177734,-3489.53430175781,"",""
"419",1656.84299316406,-3508.34096679687,"",""
"420",1674.68002319336,-3503.88676757812,"",""
"421",1659.6751159668,-3522.46765136719,"",""
"422",1648.0905456543,-3524.54367675781,"",""
"423",1676.01219482422,-3534.0443359375,"",""
"424",1664.73703613281,-3533.3337890625,"",""
"425",1651.47965087891,-3537.91374511719,"",""
"426",1656.9126159668,-3546.03647460938,"",""
"427",1665.44343261719,-3550.30764160156,"",""
"428",1649.13063354492,-3552.488671875,"",""
"429",1649.04835205078,-3566.86811523437,"",""
"430",1663.65461425781,-3566.04135742188,"",""
"431",1657.0052734375,-3577.18100585938,"",""
"432",1666.86452636719,-3583.91916503906,"",""
"433",1648.14450073242,-3589.26486816406,"",""
"434",1663.3673034668,-3608.95432128906,"",""
"435",1658.63616943359,-3627.60078125,"",""
"436",1666.41462402344,-3637.37204589844,"",""
"437",1653.14053344727,-3646.46181640625,"",""
"438",1678.27581787109,-3648.15476074219,"",""
"439",1673.36040649414,-3659.89497070312,"",""
"440",1654.97905273438,-3667.18015136719,"",""
"441",1666.64434814453,-3679.28269042969,"",""
"442",1645.05692138672,-3678.16374511719,"",""
"443",1652.70017700195,-3690.06291503906,"",""
"444",1640.76105957031,-3697.76479492187,"",""
"445",1670.52299194336,-3694.04770507813,"",""
"446",1648.80399780273,-3707.32106933594,"",""
"447",1664.29408569336,-3711.66196289063,"",""
"448",1653.92298583984,-3721.83208007812,"",""
"449",1679.37183227539,-3726.50666503906,"",""
"450",1665.67554321289,-3728.41418457031,"",""
"451",1656.377734375,-3738.14685058594,"",""
"452",1669.77083740234,-3741.28247070312,"",""
"453",1641.40136108398,-3746.54848632812,"",""
"454",1668.30823974609,-3763.554296875,"",""
"455",1647.96427001953,-3761.39609375,"",""
"456",2487.44406738281,-3804.02973632812,"",""
"457",2472.25010986328,-3771.0482421875,"",""
"458",2470.56525878906,-3822.4998046875,"",""
"459",2481.63829345703,-3823.81672363281,"",""
"460",2477.59187011719,-3830.75617675781,"",""
"461",2471.48623046875,-4045.77878417969,"",""
"462",2481.64431152344,-3858.1931640625,"",""
"463",2470.71072998047,-3868.17983398437,"",""
"464",2486.20310058594,-3876.80144042969,"",""
"465",2499.38225097656,-3891.35520019531,"",""
"466",2473.27255859375,-3882.76098632812,"",""
"467",2466.88656005859,-3892.51730957031,"",""
"468",2481.980078125,-3897.09809570312,"",""
"469",2470.43286132812,-3906.45598144531,"",""
"470",2480.3166015625,-3914.50524902344,"",""
"471",2471.36815185547,-3926.32265625,"",""
"472",2482.01473388672,-3921.534765625,"",""
"473",2484.14388427734,-3929.31259765625,"",""
"474",2492.6349609375,-3936.46787109375,"",""
"475",2476.421875,-3934.88076171875,"",""
"476",2468.98312988281,-3939.24697265625,"",""
"477",2473.68822021484,-3946.83430175781,"",""
"478",2487.67213134766,-3956.96872558594,"",""
"479",2482.50344238281,-4150.25905761719,"",""
"480",2496.29602050781,-3956.3017578125,"",""
"481",2475.50712890625,-3964.37551269531,"",""
"482",2489.18059082031,-3972.92241210937,"",""
"483",2467.33542480469,-3983.43161621094,"",""
"484",2479.84075927734,-3992.76750488281,"",""
"485",2481.10289306641,-4011.15913085938,"",""
"486",2473.41450195312,-4006.98591308594,"",""
"487",2493.15521240234,-3999.64345703125,"",""
"488",2464.23487548828,-4012.98654785156,"",""
"489",2479.54670410156,-4031.47985839844,"",""
