"","x","y","ID","SA"
"144117457118270001402974005439733548857",747.31141975522,2988.52625889331,"",""
"144258231130523042614784584377096124406",785.273420739919,3001.16225922108,"",""
"151000448084873435000177864826731512852",753.143419906497,2905.90625675023,"",""
"151901568008933870899283507964310641054",850.343422427773,3028.16225992143,"",""
"15649399193637957823548804581503265328",693.95941837132,2954.45225800946,"",""
"160302275842603666716879455732844372769",840.677422177047,2911.9542569071,"",""
"165642273823978967543002046467879288563",762.701420154423,2971.51625845209,"",""
"177171498252945675938679343137293317196",750.281419832259,2967.73625835404,"",""
"177829747622354218419701013714138920424",805.199421256781,2922.05225716904,"",""
"17852773983918273225582869068305921273",720.095419049263,3048.3042604439,"",""
"190944314199371993436591755223910992816",757.463420018554,2916.76025703177,"",""
"200426053689819941660711147944827703435",796.829421039671,2971.30025844648,"",""
"201361820834446270615341939683086311502",690.341418277472,3009.96425944939,"",""
"204135702387519907460309686047894459131",815.83742153272,2930.85425739735,"",""
"217473802044086387257763703850075813661",785.543420746922,3050.46426049992,"",""
"219768017283778506843827671496169600847",667.990817697719,2980.53425868601,"",""
"225826613637091495124519418344030219921",778.52342056483,3038.47626018897,"",""
"237078742071678531379573803380671988092",781.385420639068,3087.39486145787,"",""
"242519833174242863122021263094031076838",741.96541961655,3062.18226080388,"",""
"258016491903637658018155689145347360399",739.481419552118,3035.61426011473,"",""
"258709321245167047637043652631294382628",730.571419321001,2909.68625684828,"",""
"260411669735199745725867959633798735396",668.903417721391,3048.4122604467,"",""
"271826989454203286017826139422758534811",806.387421287596,2990.95625895634,"",""
"287345202303056925753220698548001672563",874.746023060754,2990.68625894934,"",""
"292362773891005528909157583252340132853",713.453418876976,2912.65625692531,"",""
"297537423569020826759639979437063277455",823.45142173022,2958.28625810891,"",""
"301632521173101576687237558078561210325",789.971420861781,2918.27225707099,"",""
"304872491888907285010164208240627596348",684.671418130398,3044.52426034585,"",""
"305084796672187884288694932155412547425",807.899421326816,3077.62626120448,"",""
"308332215667177671489919415401188551666",836.627422071993,2932.47425743937,"",""
"310030707366418217769928376550941460646",756.815420001745,2957.85425809771,"",""
"313998145860533823970758607502334381094",748.499419786036,2917.51625705138,"",""
"326524480205806840959113969393176760727",776.525420513004,3064.39626086131,"",""
"327711266096752879324431196494946065915",781.817420650274,3071.4162610434,"",""
"337199964462090628145972608269829890301",832.955421976745,2963.41625824198,"",""
"337644255264391596944453237828011051212",700.331418536603,2917.73225705698,"",""
"41323882852469521004985389951362446962",823.45142173022,2900.23625660315,"",""
"50505467955895909216683783635948437905",829.607421889901,3051.54426052794,"",""
"55342421711525097557555906179160255725",863.195422761142,2933.44625746459,"",""
"58660291794542852185144101884019457884",794.237420972437,2941.38425767049,"",""
"62551502583853540384328606254028010414",781.601420644671,2972.5422584787,"",""
"67505715215702800266371797554994231610",762.701420154423,3090.25686153211,"",""
"6898884157930415235124832424272279893",830.201421905309,2901.85625664517,"",""
"77232629846208848169209128397410450931",688.829418238252,3065.58426089212,"",""
"7738241541978775184881551847933584180",815.675421528518,2984.09825877845,"",""
"78768207053383255985513328553567697819",824.261421751231,2970.70625843108,"",""
